schema_version,ticker,strategy,parameter_set,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,total_return,benchmark_gross_return,benchmark_net_return,excess_return,annualized_return,volatility,sharpe,max_drawdown,win_rate,profit_factor,num_trades,turnover,total_transaction_costs,cost_drag,average_trade_return
2,TSLA,MACD_Momentum,fast=16;slow=32;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,4.735395,14.073847,14.072388,-9.336993,0.339204,0.410889,0.915237,-0.417915,0.410256,2.514121,79,169.133782,25370.054481,0.253701,0.061486
2,TSLA,MACD_Momentum,fast=20;slow=40;signal=10,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,9.947220,14.073847,14.072388,-4.125167,0.492080,0.435250,1.136484,-0.401482,0.514286,2.529517,71,339.691155,50953.675212,0.509537,0.095654
2,TSLA,Volatility_Breakout,lookback=10;multiplier=1,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.513450,14.073847,14.072388,-10.558938,0.286609,0.472946,0.766830,-0.521202,0.386139,1.227609,202,793.253575,118988.153828,1.189882,0.025861
2,TSLA,Volatility_Breakout,lookback=10;multiplier=1.5,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,4.188069,14.073847,14.072388,-9.884318,0.316931,0.474693,0.816584,-0.636102,0.454545,1.469049,88,286.134448,42920.282561,0.429203,0.065380
2,TSLA,Volatility_Breakout,lookback=10;multiplier=2,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,2.321551,14.073847,14.072388,-11.750837,0.222302,0.462407,0.664597,-0.635194,0.421053,1.563595,39,77.907559,11686.115072,0.116861,0.087820
2,TSLA,Volatility_Breakout,lookback=20;multiplier=1,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,2.655198,14.073847,14.072388,-11.417190,0.242023,0.446147,0.706701,-0.590715,0.359223,1.168891,206,765.522820,114828.518058,1.148285,0.024212
2,TSLA,Volatility_Breakout,lookback=20;multiplier=1.5,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,2.747253,14.073847,14.072388,-11.325135,0.247200,0.468651,0.705027,-0.553578,0.363636,1.335265,88,249.459794,37419.047136,0.374190,0.057229
2,TSLA,Volatility_Breakout,lookback=20;multiplier=2,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5.583970,14.073847,14.072388,-8.488417,0.370463,0.445051,0.930506,-0.769816,0.437500,1.952144,33,108.610707,16291.591603,0.162916,0.237140
2,TSLA,Volatility_Breakout,lookback=40;multiplier=1,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,2.265839,14.073847,14.072388,-11.806548,0.218849,0.446239,0.664606,-0.574012,0.368932,1.186260,206,612.815129,91922.349044,0.919223,0.021511
2,TSLA,Volatility_Breakout,lookback=40;multiplier=1.5,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,7.203780,14.073847,14.072388,-6.868608,0.421808,0.468283,0.983691,-0.457127,0.404762,1.516473,84,441.766609,66265.188059,0.662652,0.119249
2,TSLA,Volatility_Breakout,lookback=40;multiplier=2,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.452328,14.073847,14.072388,-10.620059,0.283679,0.480469,0.758793,-0.760206,0.437500,1.483400,33,113.873796,17081.053064,0.170811,0.205310
2,BTC-USD,MA_Cross,short=5;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,9.898105,10.559586,10.558181,-0.660076,0.316170,0.327388,1.002789,-0.525958,0.433333,2.095512,60,350.420681,52563.362673,0.525634,0.176272
2,BTC-USD,MA_Cross,short=5;long=100,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,14.016944,10.559586,10.558181,3.458763,0.365607,0.333528,1.100692,-0.385531,0.533333,3.928567,30,232.329024,34849.712768,0.348497,0.380427
2,BTC-USD,MA_Cross,short=5;long=150,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.471123,10.559586,10.558181,-9.087057,0.109658,0.224589,0.575381,-0.293903,0.545455,4.929502,22,30.025544,4503.869479,0.045039,0.143550
2,BTC-USD,MA_Cross,short=5;long=200,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.925375,10.559586,10.558181,-9.632805,0.078261,0.219070,0.452945,-0.365785,0.333333,2.780666,24,21.088172,3163.249676,0.031632,0.082430
2,BTC-USD,MA_Cross,short=10;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,8.798540,10.559586,10.558181,-1.759641,0.300168,0.321528,0.976809,-0.458037,0.500000,2.289590,48,273.382888,41007.663451,0.410077,0.195606
2,BTC-USD,MA_Cross,short=10;long=100,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10.755995,10.559586,10.558181,0.197814,0.327691,0.338613,1.005962,-0.393087,0.461538,2.711049,26,197.728891,29659.610034,0.296596,0.438825
2,BTC-USD,MA_Cross,short=10;long=150,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.497708,10.559586,10.558181,-9.060472,0.111025,0.232320,0.569136,-0.324186,0.625000,6.140685,16,21.780758,3267.152023,0.032672,0.189209
2,BTC-USD,MA_Cross,short=10;long=200,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.857116,10.559586,10.558181,-9.701065,0.073794,0.226676,0.427143,-0.337474,0.400000,2.588704,20,21.017997,3152.721741,0.031527,0.099459
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5.661932,10.559586,10.558181,-4.896249,0.243733,0.324594,0.833578,-0.562791,0.434783,2.241452,46,178.480664,26772.247781,0.267722,0.199937
2,BTC-USD,MA_Cross,short=20;long=100,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,8.036651,10.559586,10.558181,-2.521530,0.288119,0.332600,0.927018,-0.417582,0.545455,3.072450,22,117.067972,17560.401124,0.175604,0.439339
2,BTC-USD,MA_Cross,short=20;long=150,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.476175,10.559586,10.558181,-9.082006,0.109919,0.216441,0.589590,-0.266691,0.571429,9.011208,14,17.761532,2664.267372,0.026643,0.192771
2,BTC-USD,MA_Cross,short=20;long=200,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.861371,10.559586,10.558181,-9.696809,0.074076,0.208668,0.446299,-0.290886,0.666667,7.786056,12,10.234284,1535.164592,0.015352,0.162557
2,BTC-USD,MA_Cross,short=30;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,8.691707,10.559586,10.558181,-1.866474,0.298529,0.334287,0.947961,-0.515057,0.583333,2.815624,48,266.209072,39931.588091,0.399316,0.203288
2,BTC-USD,MA_Cross,short=30;long=100,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,9.058078,10.559586,10.558181,-1.500103,0.304083,0.331452,0.966237,-0.466284,0.600000,3.736228,20,119.325324,17899.029464,0.178990,0.526859
2,BTC-USD,MA_Cross,short=30;long=150,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.120757,10.559586,10.558181,-9.437423,0.090314,0.213508,0.511231,-0.254202,0.800000,215.400340,10,10.758956,1613.871876,0.016139,0.203802
2,BTC-USD,MA_Cross,short=30;long=200,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.910231,10.559586,10.558181,-9.647950,0.077282,0.203963,0.466509,-0.279008,0.800000,16.714709,10,9.418350,1412.775683,0.014128,0.201973
2,BTC-USD,RSI_Mean_Reversion,period=7;oversold=20;overbought=80,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.246919,10.559586,10.558181,-9.311262,0.097585,0.313172,0.459963,-0.522352,0.772727,1.441996,89,125.450745,18817.603374,0.188176,0.028069
2,BTC-USD,RSI_Mean_Reversion,period=7;oversold=25;overbought=75,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.895147,10.559586,10.558181,-8.663033,0.130055,0.308574,0.557325,-0.508437,0.803571,1.716953,113,177.888332,26683.237535,0.266832,0.028084
2,BTC-USD,RSI_Mean_Reversion,period=7;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.998936,10.559586,10.558181,-9.559245,0.082921,0.314395,0.416012,-0.542327,0.710145,1.307739,139,192.104499,28815.662779,0.288157,0.015326
2,BTC-USD,RSI_Mean_Reversion,period=7;oversold=35;overbought=65,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.494266,10.559586,10.558181,-10.063915,0.047278,0.292358,0.310691,-0.535046,0.717647,1.196765,171,165.979983,24896.993905,0.248970,0.008207
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=20;overbought=80,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.949177,10.559586,10.558181,-8.609003,0.132461,0.263755,0.602805,-0.469555,0.909091,3.893682,23,38.594498,5789.158505,0.057892,0.144881
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=25;overbought=75,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.018114,10.559586,10.558181,-10.540067,0.002067,0.238744,0.134109,-0.488142,0.666667,0.970100,25,15.296481,2294.451060,0.022945,-0.011332
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.046709,10.559586,10.558181,-10.604889,-0.005487,0.238008,0.102265,-0.516068,0.611111,0.987750,37,20.763544,3114.509126,0.031145,0.004716
2,BTC-USD,RSI_Mean_Reversion,period=14;oversold=35;overbought=65,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.566215,10.559586,10.558181,-9.991966,0.052958,0.255029,0.335810,-0.455076,0.750000,1.763091,65,51.508232,7726.228812,0.077262,0.029168
2,BTC-USD,RSI_Mean_Reversion,period=21;oversold=20;overbought=80,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.463355,10.559586,10.558181,-10.094826,0.044763,0.199854,0.317753,-0.551665,0.666667,1.712445,6,7.267822,1090.185193,0.010902,0.225191
2,BTC-USD,RSI_Mean_Reversion,period=21;oversold=25;overbought=75,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,1.105723,10.559586,10.558181,-9.452457,0.089422,0.268326,0.461015,-0.434072,0.857143,2.913080,15,18.921756,2838.247493,0.028382,0.152793
2,BTC-USD,RSI_Mean_Reversion,period=21;oversold=30;overbought=70,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.126177,10.559586,10.558181,-10.684358,-0.015393,0.264922,0.081983,-0.566986,0.555556,0.796146,18,11.120203,1668.027779,0.016680,0.014805
2,BTC-USD,RSI_Mean_Reversion,period=21;oversold=35;overbought=65,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,-0.042990,10.559586,10.558181,-10.601171,-0.005041,0.244631,0.109636,-0.449596,0.625000,1.234059,33,21.180914,3177.114728,0.031771,0.018420
2,BTC-USD,MACD_Momentum,fast=8;slow=21;signal=5,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.742583,10.559586,10.558181,-6.815598,0.196059,0.310409,0.730825,-0.548744,0.352459,1.341662,245,734.741577,110211.247130,1.102112,0.019736
2,BTC-USD,MACD_Momentum,fast=12;slow=26;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,4.978066,10.559586,10.558181,-5.580115,0.228335,0.304510,0.826717,-0.475993,0.373333,1.477903,151,626.672754,94000.928358,0.940009,0.034963
2,BTC-USD,MACD_Momentum,fast=16;slow=32;signal=9,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5.470654,10.559586,10.558181,-5.087526,0.239573,0.305810,0.854849,-0.607015,0.428571,1.697840,127,423.870524,63580.598628,0.635806,0.046792
2,BTC-USD,MACD_Momentum,fast=20;slow=40;signal=10,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.337718,10.559586,10.558181,-7.220463,0.183846,0.305075,0.705620,-0.704417,0.403846,1.508851,105,276.370000,41455.505317,0.414555,0.047178
2,BTC-USD,Volatility_Breakout,lookback=10;multiplier=1,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.083773,10.559586,10.558181,-7.474408,0.175660,0.325224,0.659153,-0.593467,0.335526,1.247101,304,833.070309,124960.654621,1.249607,0.016325
2,BTC-USD,Volatility_Breakout,lookback=10;multiplier=1.5,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10.958545,10.559586,10.558181,0.400364,0.330302,0.322535,1.046137,-0.449124,0.419355,1.788014,125,810.599119,121589.906948,1.215899,0.059053
2,BTC-USD,Volatility_Breakout,lookback=10;multiplier=2,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.571971,10.559586,10.558181,-6.986210,0.191029,0.330756,0.694493,-0.481081,0.516129,2.015251,63,159.978962,23996.851190,0.239969,0.072286
2,BTC-USD,Volatility_Breakout,lookback=20;multiplier=1,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5.592455,10.559586,10.558181,-4.965726,0.242234,0.333593,0.815513,-0.607144,0.372263,1.322943,275,1177.939202,176690.909518,1.766909,0.022035
2,BTC-USD,Volatility_Breakout,lookback=20;multiplier=1.5,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,9.598946,10.559586,10.558181,-0.959234,0.311963,0.333023,0.981567,-0.507717,0.400000,1.749886,121,653.455117,98018.288816,0.980183,0.061798
2,BTC-USD,Volatility_Breakout,lookback=20;multiplier=2,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.662769,10.559586,10.558181,-6.895411,0.193726,0.317578,0.717214,-0.628833,0.382353,2.029002,69,149.700455,22455.054887,0.224551,0.073495
2,BTC-USD,Volatility_Breakout,lookback=40;multiplier=1,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,3.091955,10.559586,10.558181,-7.466226,0.175931,0.325428,0.659625,-0.666422,0.349206,1.267868,253,722.256150,108338.438455,1.083384,0.020540
2,BTC-USD,Volatility_Breakout,lookback=40;multiplier=1.5,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,7.632780,10.559586,10.558181,-2.925401,0.281363,0.339883,0.898498,-0.488019,0.338983,1.582945,119,615.373696,92306.069265,0.923061,0.057642
2,BTC-USD,Volatility_Breakout,lookback=40;multiplier=2,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,2.891209,10.559586,10.558181,-7.666971,0.169147,0.329886,0.638838,-0.612322,0.406250,1.663801,65,166.867164,25030.064635,0.250301,0.065929
