schema_version,ticker,strategy,parameter_set,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,commission_bps,slippage_bps,net_return,sharpe,turnover,total_costs,degradation_vs_zero_cost,estimated_break_even_cost_bps
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,0.306363,0.453503,154.452821,15445.204516,0.169390,28.086280
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,0.087589,0.180670,140.934167,35233.172653,0.388164,30.641253
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,-0.200378,-0.267576,121.613076,60805.650693,0.676131,35.182029
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,0.389050,0.545252,159.390491,7969.524527,0.086703,27.435728
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,0.306363,0.453503,154.452433,15445.223911,0.169390,28.086248
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,0.229095,0.362505,149.748788,22462.246822,0.246658,28.931992
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,0.022632,0.089727,136.779316,41033.459954,0.453121,31.498422
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,-0.247586,-0.353830,118.220099,65020.274967,0.723339,36.174500
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,0.306363,0.453503,154.452045,15445.204516,0.169390,28.086280
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,0.229095,0.362505,149.748431,22462.246822,0.246658,28.931992
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,0.156304,0.271492,145.318200,29063.574867,0.319449,29.785870
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,-0.038453,-0.000693,132.765571,46467.645266,0.514206,32.382655
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,-0.293201,-0.442400,114.888275,68932.272100,0.768954,37.122087
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,0.156305,0.271493,145.317548,29063.509639,0.319448,29.785930
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,0.087589,0.180669,140.932986,35233.231713,0.388164,30.641206
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,0.022632,0.089727,136.778512,41033.500132,0.453121,31.498394
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,-0.149304,-0.178732,125.180292,56330.883411,0.625057,34.251108
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,-0.374927,-0.612001,108.656622,76059.105247,0.850680,39.148338
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,-0.095329,-0.089618,128.903226,51561.290224,0.571082,33.322894
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,-0.149303,-0.178731,125.179499,56330.764411,0.625055,34.251173
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,-0.200379,-0.267578,121.611656,60805.792654,0.676132,35.181955
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,-0.334837,-0.526365,111.721882,72619.072775,0.810590,38.149922
2,SPY,MACD_Momentum,fast=12;slow=26;signal=9,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,-0.511567,-0.939352,97.528936,87775.789556,0.987320,43.367657
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,3.479983,0.791362,86.557511,0.000000,0.000000,0.000000
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,3.415955,0.785704,85.925776,4296.268163,0.064028,271.753446
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,3.352647,0.780107,85.292384,8529.159619,0.127336,273.291238
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,3.168405,0.763229,83.483803,20870.528058,0.311578,279.222149
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,2.877807,0.735086,80.557131,40277.314717,0.602176,288.950667
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,3.415955,0.785704,85.925363,4296.268163,0.064028,271.753446
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,3.352647,0.780107,85.291990,8529.179325,0.127336,273.290815
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,3.290489,0.774475,84.685029,12702.679333,0.189494,275.469808
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,3.107798,0.757542,82.885828,24865.346775,0.372185,280.503967
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,2.821702,0.729413,79.993333,43995.171719,0.658281,290.755776
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,3.352647,0.780107,85.291596,8529.159619,0.127336,273.291238
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,3.290489,0.774475,84.684654,12702.679333,0.189494,275.469808
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,3.228969,0.768841,84.083840,16816.696494,0.251014,277.273763
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,3.050290,0.752001,82.314311,28809.629925,0.429693,283.456544
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,2.764990,0.723595,79.414841,47647.817687,0.714993,292.029280
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,3.228969,0.768841,84.083125,16816.624948,0.251014,277.274553
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,3.168404,0.763228,83.482450,20870.595699,0.311579,279.221543
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,3.107797,0.757542,82.884864,24865.394965,0.372186,280.503604
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,2.934286,0.740744,81.134750,36510.302563,0.545697,286.970817
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,2.657786,0.712409,78.298513,54808.043965,0.822197,296.278032
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,2.992169,0.746387,81.718209,32687.283699,0.487814,285.353309
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,2.934287,0.740744,81.133678,36510.141763,0.545696,286.971663
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,2.877975,0.735099,80.569880,40284.889947,0.602008,289.031086
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,2.711799,0.718095,78.855797,51256.016650,0.768184,294.459074
2,TSLA,MA_Cross,short=20;long=50,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,2.450223,0.689739,76.130346,68516.708723,1.029760,304.147158
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,1.542419,0.575249,56.966047,0.000000,0.000000,0.000000
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,1.497275,0.568229,56.419473,2821.011802,0.045144,170.834979
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,1.453100,0.561252,55.880324,5588.183250,0.089319,172.686550
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,1.324098,0.540125,54.296495,13575.036215,0.218320,176.623368
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,0.911017,0.465139,47.765607,23885.678329,0.631401,122.142513
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,1.497275,0.568229,56.420236,2821.011802,0.045144,170.834979
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,1.453100,0.561252,55.881078,5588.145526,0.089319,172.687279
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,1.410503,0.554420,55.347652,8302.297124,0.131916,175.386599
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,1.283080,0.533197,53.771637,16132.393896,0.259339,178.425237
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,0.877572,0.458170,47.321713,26029.786919,0.664847,127.597872
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,1.453100,0.561252,55.881833,5588.183250,0.089319,172.686550
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,1.410503,0.554420,55.348399,8302.297124,0.131916,175.386599
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,1.367521,0.547386,54.814642,10963.076084,0.174898,176.379400
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,1.242835,0.526275,53.267885,18644.653091,0.299584,180.198991
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,0.846314,0.451553,46.917304,28153.201827,0.696104,132.947234
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,1.367519,0.547386,54.816119,10963.223799,0.174899,176.377911
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,1.324100,0.540126,54.299415,13574.890230,0.218319,176.624549
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,1.283081,0.533197,53.773804,16132.285566,0.259338,178.425982
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,0.944321,0.471964,48.190808,21686.589519,0.598098,116.049295
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,0.785628,0.438401,46.123995,32289.567687,0.756790,142.667420
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,0.977015,0.478575,48.610948,19444.379332,0.565403,109.119892
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,0.944317,0.471964,48.193131,21686.937875,0.598101,116.048619
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,0.911022,0.465140,47.770207,23885.218379,0.631397,122.143403
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,0.816319,0.445095,46.543179,30253.765401,0.726100,138.076345
2,TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,0.666618,0.411371,44.545375,40093.506172,0.875801,158.503719
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,9.020979,1.148629,371.954540,0.000000,0.000000,0.000000
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,8.520890,1.127362,359.606004,17980.517713,0.500089,90.193697
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,8.054473,1.106320,348.049609,34805.801114,0.966506,93.335964
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,6.777325,1.042956,315.533393,78888.077149,2.243654,100.516604
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,50,5.027893,0.936889,268.857670,134444.765851,3.993087,112.957469
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,0,8.520890,1.127362,359.610354,17980.517713,0.500089,90.193697
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,5,8.054475,1.106320,348.053810,34805.591050,0.966504,93.336167
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,10,7.610463,1.085365,336.865350,50530.614072,1.410516,95.932764
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,25,6.391055,1.021689,305.476540,91647.529278,2.629924,102.903863
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,5,50,4.730713,0.915881,260.611282,143351.615502,4.290266,115.646404
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,0,8.054473,1.106320,348.058011,34805.801114,0.966506,93.335964
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,5,7.610463,1.085365,336.869408,50530.614072,1.410516,95.932764
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,10,7.180162,1.064007,325.911694,65183.122081,1.840817,98.010613
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,25,6.030889,1.000917,295.968226,103593.295881,2.990091,105.593545
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,10,50,4.445979,0.894747,252.599178,151574.411179,4.575000,118.307920
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,0,7.180155,1.064007,325.919526,65183.905281,1.840825,98.010196
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,5,6.777333,1.042956,315.548525,78887.320529,2.243646,100.516943
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,10,6.391060,1.021689,305.487502,91646.981213,2.629919,102.904078
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,25,5.345074,0.958240,277.521506,124888.798865,3.675905,110.433775
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,20,50,3.916166,0.852338,237.423275,166210.238446,5.104814,123.700609
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,0,5.677764,0.979484,286.541784,114616.713428,3.343215,107.931776
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,5,5.345054,0.958239,277.534694,124890.777054,3.675925,110.433181
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,10,5.027918,0.936890,268.883159,134442.216915,3.993061,112.958190
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,25,4.174470,0.873483,244.918880,159200.875835,4.846510,120.986792
2,TSLA,MACD_Momentum,fast=12;slow=26;signal=9,TSLA,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,40,50,3.004957,0.767672,210.310148,189291.377503,6.016023,134.954303
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,0,5.977774,0.850047,187.319101,0.000000,0.000000,0.000000
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,5,5.980007,0.850634,186.046141,9302.458889,-0.002233,0.000000
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,10,5.893439,0.847300,180.500931,18050.700530,0.084335,708.815643
2,BTC-USD,MA_Cross,short=20;long=50,BTC-USD,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0,25,5.510260,0.823027,177.301514,44329.099449,0.467514,319.657638
