path,total_return,terminal_wealth,max_drawdown,sharpe
286,1.01408,201408,-0.246061,0.732463
287,0.962583,196258,-0.365668,0.711449
288,1.23676,223676,-0.16547,0.823591
289,1.08697,208697,-0.191081,0.761336
290,0.8416,184160,-0.291591,0.598052
291,1.10471,210471,-0.185516,0.8167
292,0.0771991,107720,-0.431716,0.159155
293,5.04304,604304,-0.183207,1.67081
294,1.95931,295931,-0.306249,1.01136
295,0.727275,172728,-0.453439,0.566132
296,0.0432122,104321,-0.37286,0.127685
297,0.630277,163028,-0.281594,0.529337
298,1.88141,288141,-0.322547,1.00862
299,0.71639,171639,-0.367554,0.547681
300,2.18074,318074,-0.22891,1.05245
301,2.51208,351208,-0.183346,1.22013
302,2.0535,305350,-0.224585,1.12274
303,1.13758,213758,-0.296019,0.797225
304,1.1979,219790,-0.321667,0.751976
305,0.89064,189064,-0.223244,0.645794
306,1.97754,297754,-0.227805,1.13818
307,1.42994,242994,-0.204336,0.91488
308,2.38916,338916,-0.309433,1.19566
309,0.947829,194783,-0.211316,0.666915
310,1.34298,234298,-0.187467,0.901457
311,1.81437,281437,-0.179131,1.02918
312,0.744887,174489,-0.356639,0.584642
313,2.60452,360452,-0.192893,1.21701
314,0.844377,184438,-0.304448,0.669705
315,0.44808,144808,-0.453767,0.409591
316,1.25756,225756,-0.219082,0.878683
317,0.226229,122623,-0.30734,0.277245
318,1.96947,296947,-0.304286,1.10373
319,0.19181,119181,-0.374723,0.249195
320,-0.0793554,92064.5,-0.453556,0.0298864
321,0.723646,172365,-0.212313,0.570024
322,1.87424,287424,-0.199223,1.03138
323,6.18149,718149,-0.15169,1.9305
324,0.449561,144956,-0.244083,0.435145
325,-0.267622,73237.8,-0.355914,-0.176571
326,1.03456,203456,-0.235383,0.68137
327,3.31693,431693,-0.204717,1.4283
328,3.69784,469784,-0.142182,1.56339
329,0.833723,183372,-0.208521,0.638693
330,0.417349,141735,-0.237273,0.437903
331,0.93708,193708,-0.444755,0.66209
332,1.59355,259355,-0.193662,0.973791
333,0.470717,147072,-0.345153,0.440778
334,0.000875004,100088,-0.355551,0.0951627
335,7.00056,800056,-0.182425,1.8822
336,0.828482,182848,-0.330683,0.619547
337,0.170247,117025,-0.351997,0.234327
338,0.038031,103803,-0.521546,0.129805
339,-0.383259,61674.1,-0.669925,-0.349364
340,1.43118,243118,-0.2737,0.884028
341,1.17828,217828,-0.227875,0.779507
342,2.51802,351802,-0.189771,1.24432
343,-0.00072505,99927.5,-0.429523,0.0975277
344,1.51055,251055,-0.266865,0.896876
345,2.15514,315514,-0.250086,1.11867
346,1.55669,255669,-0.337461,0.914035
347,0.427672,142767,-0.349464,0.397631
348,1.86127,286127,-0.218449,1.0473
349,1.23408,223408,-0.228498,0.790974
350,1.52161,252161,-0.181242,0.965486
351,0.389475,138947,-0.24081,0.405755
352,2.37979,337979,-0.215711,1.16851
353,1.06906,206906,-0.202626,0.715741
354,0.759682,175968,-0.352048,0.577546
355,1.08509,208509,-0.331931,0.750191
356,1.12039,212039,-0.243675,0.760115
357,0.19791,119791,-0.324441,0.252047
358,1.21452,221452,-0.191962,0.818555
359,-0.13149,86851,-0.393578,-0.0373861
360,1.70427,270427,-0.295984,0.966072
361,3.075,407500,-0.217833,1.32823
362,0.462728,146273,-0.223378,0.452599
363,1.12798,212798,-0.420305,0.755104
364,2.72603,372603,-0.299185,1.17409
365,0.41531,141531,-0.320748,0.400842
366,0.00896616,100897,-0.548452,0.0972575
367,1.21445,221445,-0.298868,0.805733
368,1.06149,206149,-0.250088,0.724609
369,1.93785,293785,-0.260174,1.02225
370,3.69434,469434,-0.138197,1.54768
371,0.973326,197333,-0.338299,0.720532
372,1.07991,207991,-0.233046,0.789074
373,0.226065,122606,-0.417895,0.278641
374,1.04758,204758,-0.207821,0.769459
375,1.01933,201933,-0.328168,0.745611
376,0.0375945,103759,-0.374772,0.12652
377,0.893806,189381,-0.264427,0.658613
378,2.2055,320550,-0.200028,1.12989
379,0.235198,123520,-0.298112,0.28122
380,1.72322,272322,-0.235737,0.95296
381,0.223265,122326,-0.274451,0.270584
382,0.857407,185741,-0.234164,0.642897
383,0.483387,148339,-0.249308,0.463283
384,1.23047,223047,-0.242885,0.793983
385,0.432614,143261,-0.296934,0.421677
386,2.78568,378568,-0.188133,1.26282
387,1.2373,223730,-0.294548,0.790977
388,0.326873,132687,-0.313205,0.346773
389,0.434408,143441,-0.396847,0.397773
390,1.89331,289331,-0.252162,1.00065
391,-0.100145,89985.5,-0.387128,0.013857
392,0.720024,172002,-0.305831,0.582689
393,0.515744,151574,-0.292006,0.466302
394,0.674617,167462,-0.297569,0.55887
395,1.02047,202047,-0.367088,0.707048
396,0.962586,196259,-0.305366,0.728219
