ticker,strategy,parameter_set,start_date,end_date,total_return,benchmark_net_return,excess_return,sharpe,sortino,max_drawdown,calmar,turnover,total_costs,trade_count,win_rate,profit_factor
TSLA,RSI_Mean_Reversion,period=14;oversold=25;overbought=75,full,full,-0.080917,14.795173,-14.876090,0.178643,0.185220,-0.632076,-0.022166,16.928929,2539.337893,18,0.777778,0.881584
TSLA,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,full,full,1.410503,14.795173,-13.384670,0.554420,0.571359,-0.605464,0.261782,55.348399,8302.297124,38,0.789474,1.862147
TSLA,RSI_Mean_Reversion,period=14;oversold=35;overbought=65,full,full,-0.163581,14.795173,-14.958754,0.142300,0.146681,-0.689214,-0.042698,41.831620,6274.740465,42,0.619048,0.901182
TSLA,RSI_Mean_Reversion,period=21;oversold=20;overbought=80,full,full,0.114270,14.795173,-14.680903,0.190382,0.108653,-0.514291,0.035501,3.582154,537.326063,4,0.500000,1.925016
TSLA,RSI_Mean_Reversion,period=21;oversold=25;overbought=75,full,full,1.678766,14.795173,-13.116407,0.639077,0.621242,-0.526226,0.340392,23.056958,3458.586539,12,0.833333,5.823679
TSLA,RSI_Mean_Reversion,period=21;oversold=30;overbought=70,full,full,1.084830,14.795173,-13.710344,0.512299,0.485027,-0.497708,0.262643,26.428718,3964.335805,16,0.750000,3.677474
TSLA,RSI_Mean_Reversion,period=21;oversold=35;overbought=65,full,full,0.815255,14.795173,-13.979918,0.443608,0.467458,-0.678550,0.154506,33.930521,5089.599783,24,0.666667,1.601130
BTC-USD,RSI_Mean_Reversion,period=7;oversold=20;overbought=80,full,full,1.246919,11.244876,-9.997957,0.459963,0.393793,-0.522352,0.186819,125.450745,18817.603374,89,0.772727,1.441996
BTC-USD,RSI_Mean_Reversion,period=7;oversold=25;overbought=75,full,full,1.895147,11.244876,-9.349728,0.557325,0.477717,-0.508437,0.255793,177.888332,26683.237535,113,0.803571,1.716953
BTC-USD,RSI_Mean_Reversion,period=7;oversold=30;overbought=70,full,full,0.998936,11.244876,-10.245940,0.416012,0.359388,-0.542327,0.152898,192.104499,28815.662779,139,0.710145,1.307739
BTC-USD,RSI_Mean_Reversion,period=7;oversold=35;overbought=65,full,full,0.494266,11.244876,-10.750610,0.310691,0.251773,-0.535046,0.088363,165.979983,24896.993905,171,0.717647,1.196765
BTC-USD,RSI_Mean_Reversion,period=14;oversold=20;overbought=80,full,full,1.949177,11.244876,-9.295698,0.602805,0.495224,-0.469555,0.282098,38.594498,5789.158505,23,0.909091,3.893682
BTC-USD,RSI_Mean_Reversion,period=14;oversold=25;overbought=75,full,full,0.018114,11.244876,-11.226762,0.134109,0.101321,-0.488142,0.004234,15.296481,2294.451060,25,0.666667,0.970100
BTC-USD,RSI_Mean_Reversion,period=14;oversold=30;overbought=70,full,full,-0.046709,11.244876,-11.291584,0.102265,0.071541,-0.516068,-0.010632,20.763544,3114.509126,37,0.611111,0.987750
BTC-USD,RSI_Mean_Reversion,period=14;oversold=35;overbought=65,full,full,0.566215,11.244876,-10.678661,0.335810,0.260207,-0.455076,0.116372,51.508232,7726.228812,65,0.750000,1.763091
BTC-USD,RSI_Mean_Reversion,period=21;oversold=20;overbought=80,full,full,0.463355,11.244876,-10.781521,0.317753,0.215843,-0.551665,0.081142,7.267822,1090.185193,6,0.666667,1.712445
BTC-USD,RSI_Mean_Reversion,period=21;oversold=25;overbought=75,full,full,1.105723,11.244876,-10.139152,0.461015,0.281291,-0.434072,0.206008,18.921756,2838.247493,15,0.857143,2.913080
BTC-USD,RSI_Mean_Reversion,period=21;oversold=30;overbought=70,full,full,-0.126177,11.244876,-11.371053,0.081983,0.053072,-0.566986,-0.027149,11.120203,1668.027779,18,0.555556,0.796146
BTC-USD,RSI_Mean_Reversion,period=21;oversold=35;overbought=65,full,full,-0.042990,11.244876,-11.287866,0.109636,0.076512,-0.449596,-0.011213,21.180914,3177.114728,33,0.625000,1.234059
