path,total_return,terminal_wealth,max_drawdown,sharpe
473,0.408157,140816,-0.390935,0.386509
474,0.405997,140600,-0.323485,0.372242
475,2.04695,304695,-0.173792,0.92233
476,0.938631,193863,-0.437681,0.599307
477,0.283798,128380,-0.331272,0.299922
478,1.8429,284290,-0.293084,0.948115
479,3.89769,489769,-0.200927,1.46235
480,1.99332,299332,-0.270394,0.997804
481,0.223019,122302,-0.34397,0.263105
482,0.244507,124451,-0.291413,0.276829
483,2.90464,390464,-0.182344,1.21123
484,2.16733,316733,-0.349408,0.990222
485,1.42773,242773,-0.415625,0.837902
486,0.997353,199735,-0.36784,0.614292
487,0.177489,117749,-0.485828,0.234429
488,1.20758,220758,-0.251456,0.741466
489,1.11628,211628,-0.301509,0.667047
490,0.490269,149027,-0.288803,0.430482
491,0.108264,110826,-0.528697,0.186787
492,0.536942,153694,-0.375697,0.452447
493,1.38294,238294,-0.307131,0.726593
494,0.76547,176547,-0.322385,0.547844
495,2.6752,367520,-0.179774,1.19349
496,2.66194,366194,-0.385229,1.06852
497,2.8224,382240,-0.2449,1.17039
498,0.0860465,108605,-0.393196,0.174495
499,1.22969,222969,-0.244809,0.75065
500,0.220429,122043,-0.483194,0.265766
501,-0.137346,86265.4,-0.534753,0.0205412
502,1.44092,244092,-0.268599,0.764974
503,0.985825,198582,-0.218341,0.642025
504,0.787913,178791,-0.44225,0.542658
505,0.207878,120788,-0.494964,0.252996
506,-0.341005,65899.5,-0.537127,-0.195908
507,1.08085,208085,-0.219865,0.70189
508,-0.167628,83237.2,-0.524466,-0.0203893
509,1.35091,235091,-0.301034,0.733647
510,0.983049,198305,-0.310804,0.649114
511,1.3102,231020,-0.309123,0.69767
512,-0.443785,55621.5,-0.489412,-0.332005
513,2.64259,364259,-0.244006,1.14034
514,0.452401,145240,-0.350357,0.393937
515,0.479753,147975,-0.432378,0.411406
516,0.57299,157299,-0.353524,0.439997
517,3.76436,476436,-0.384219,1.24438
518,-0.180897,81910.3,-0.375664,-0.0601852
519,2.26704,326704,-0.236545,1.06944
520,-0.206095,79390.5,-0.57193,-0.0609181
521,3.66838,466838,-0.30489,1.21428
522,1.63329,263329,-0.235121,0.827668
523,1.56791,256791,-0.26151,0.82883
524,1.0137,201370,-0.262758,0.63544
525,1.40021,240021,-0.259168,0.787254
526,0.881162,188116,-0.35008,0.596517
527,5.86519,686519,-0.196551,1.54683
528,1.23949,223949,-0.403233,0.711858
529,2.678,367800,-0.41007,1.15966
530,-0.0759892,92401.1,-0.477195,0.0568967
531,0.466329,146633,-0.343163,0.437925
532,2.59574,359574,-0.212427,1.08305
533,1.82662,282662,-0.267275,0.870053
534,-0.504135,49586.5,-0.523449,-0.492561
535,0.345302,134530,-0.240915,0.349844
536,-0.268936,73106.4,-0.437839,-0.17741
537,0.633406,163341,-0.461772,0.501077
538,0.622059,162206,-0.399798,0.49529
539,1.50817,250817,-0.385261,0.844395
540,0.8485,184850,-0.24154,0.608549
541,0.988067,198807,-0.300318,0.681249
542,1.16174,216174,-0.259835,0.706392
543,1.50006,250006,-0.284766,0.809669
544,0.593907,159391,-0.462098,0.473774
545,0.434817,143482,-0.29331,0.398107
