schema_version,date,ticker,trend_regime,volatility_regime,regime,volatility_value,volatility_threshold,information_cutoff,volatility_threshold_method
2,2022-06-01,SPY,bear,high_volatility,bear/high_volatility,0.320845,0.164322,2022-06-01,expanding_median_strictly_prior_volatility
2,2022-06-02,SPY,sideways,high_volatility,sideways/high_volatility,0.308506,0.164501,2022-06-02,expanding_median_strictly_prior_volatility
2,2022-06-03,SPY,bear,high_volatility,bear/high_volatility,0.286980,0.164570,2022-06-03,expanding_median_strictly_prior_volatility
2,2022-06-06,SPY,bear,high_volatility,bear/high_volatility,0.286377,0.164638,2022-06-06,expanding_median_strictly_prior_volatility
2,2022-06-07,SPY,bear,high_volatility,bear/high_volatility,0.261258,0.164882,2022-06-07,expanding_median_strictly_prior_volatility
2,2022-06-08,SPY,bear,high_volatility,bear/high_volatility,0.265402,0.165126,2022-06-08,expanding_median_strictly_prior_volatility
2,2022-06-09,SPY,bear,high_volatility,bear/high_volatility,0.273667,0.165140,2022-06-09,expanding_median_strictly_prior_volatility
2,2022-06-10,SPY,bear,high_volatility,bear/high_volatility,0.293988,0.165155,2022-06-10,expanding_median_strictly_prior_volatility
2,2022-06-13,SPY,bear,high_volatility,bear/high_volatility,0.308488,0.165170,2022-06-13,expanding_median_strictly_prior_volatility
2,2022-06-14,SPY,bear,high_volatility,bear/high_volatility,0.308474,0.165186,2022-06-14,expanding_median_strictly_prior_volatility
2,2022-06-15,SPY,bear,high_volatility,bear/high_volatility,0.302782,0.165199,2022-06-15,expanding_median_strictly_prior_volatility
2,2022-06-16,SPY,bear,high_volatility,bear/high_volatility,0.292045,0.165212,2022-06-16,expanding_median_strictly_prior_volatility
2,2022-06-17,SPY,bear,high_volatility,bear/high_volatility,0.291850,0.165682,2022-06-17,expanding_median_strictly_prior_volatility
2,2022-06-21,SPY,bear,high_volatility,bear/high_volatility,0.308407,0.166152,2022-06-21,expanding_median_strictly_prior_volatility
2,2022-06-22,SPY,bear,high_volatility,bear/high_volatility,0.298829,0.166493,2022-06-22,expanding_median_strictly_prior_volatility
2,2022-06-23,SPY,bear,high_volatility,bear/high_volatility,0.301446,0.166833,2022-06-23,expanding_median_strictly_prior_volatility
2,2022-06-24,SPY,bear,high_volatility,bear/high_volatility,0.322544,0.166899,2022-06-24,expanding_median_strictly_prior_volatility
2,2022-06-27,SPY,bear,high_volatility,bear/high_volatility,0.313205,0.166966,2022-06-27,expanding_median_strictly_prior_volatility
2,2022-06-28,SPY,bear,high_volatility,bear/high_volatility,0.303332,0.167278,2022-06-28,expanding_median_strictly_prior_volatility
2,2022-06-29,SPY,bear,high_volatility,bear/high_volatility,0.303507,0.167591,2022-06-29,expanding_median_strictly_prior_volatility
2,2022-06-30,SPY,bear,high_volatility,bear/high_volatility,0.303514,0.167595,2022-06-30,expanding_median_strictly_prior_volatility
2,2022-07-01,SPY,bear,high_volatility,bear/high_volatility,0.296419,0.167599,2022-07-01,expanding_median_strictly_prior_volatility
2,2022-07-05,SPY,bear,high_volatility,bear/high_volatility,0.293650,0.167611,2022-07-05,expanding_median_strictly_prior_volatility
2,2022-07-06,SPY,bear,high_volatility,bear/high_volatility,0.293750,0.167623,2022-07-06,expanding_median_strictly_prior_volatility
2,2022-07-07,SPY,bear,high_volatility,bear/high_volatility,0.297512,0.167704,2022-07-07,expanding_median_strictly_prior_volatility
2,2022-07-08,SPY,bear,high_volatility,bear/high_volatility,0.296189,0.167785,2022-07-08,expanding_median_strictly_prior_volatility
2,2022-07-11,SPY,bear,high_volatility,bear/high_volatility,0.287618,0.168091,2022-07-11,expanding_median_strictly_prior_volatility
2,2022-07-12,SPY,bear,high_volatility,bear/high_volatility,0.270976,0.168398,2022-07-12,expanding_median_strictly_prior_volatility
2,2022-07-13,SPY,bear,high_volatility,bear/high_volatility,0.234207,0.168441,2022-07-13,expanding_median_strictly_prior_volatility
2,2022-07-14,SPY,bear,high_volatility,bear/high_volatility,0.234096,0.168485,2022-07-14,expanding_median_strictly_prior_volatility
2,2022-07-15,SPY,bear,high_volatility,bear/high_volatility,0.238429,0.168510,2022-07-15,expanding_median_strictly_prior_volatility
2,2022-07-18,SPY,bear,high_volatility,bear/high_volatility,0.205509,0.168535,2022-07-18,expanding_median_strictly_prior_volatility
2,2022-07-19,SPY,bear,high_volatility,bear/high_volatility,0.222813,0.168597,2022-07-19,expanding_median_strictly_prior_volatility
2,2022-07-20,SPY,bear,high_volatility,bear/high_volatility,0.208164,0.168659,2022-07-20,expanding_median_strictly_prior_volatility
2,2022-07-21,SPY,bear,high_volatility,bear/high_volatility,0.209111,0.168761,2022-07-21,expanding_median_strictly_prior_volatility
2,2022-07-22,SPY,bear,high_volatility,bear/high_volatility,0.212120,0.168864,2022-07-22,expanding_median_strictly_prior_volatility
2,2022-07-25,SPY,bear,high_volatility,bear/high_volatility,0.181231,0.169049,2022-07-25,expanding_median_strictly_prior_volatility
2,2022-07-26,SPY,bear,high_volatility,bear/high_volatility,0.186083,0.169233,2022-07-26,expanding_median_strictly_prior_volatility
2,2022-07-27,SPY,bear,high_volatility,bear/high_volatility,0.190161,0.169279,2022-07-27,expanding_median_strictly_prior_volatility
2,2022-07-28,SPY,bear,high_volatility,bear/high_volatility,0.192798,0.169325,2022-07-28,expanding_median_strictly_prior_volatility
2,2022-07-29,SPY,bear,high_volatility,bear/high_volatility,0.191720,0.169359,2022-07-29,expanding_median_strictly_prior_volatility
2,2022-08-01,SPY,bear,high_volatility,bear/high_volatility,0.192035,0.169394,2022-08-01,expanding_median_strictly_prior_volatility
2,2022-08-02,SPY,bear,high_volatility,bear/high_volatility,0.195490,0.169583,2022-08-02,expanding_median_strictly_prior_volatility
2,2022-08-03,SPY,sideways,high_volatility,sideways/high_volatility,0.200289,0.169773,2022-08-03,expanding_median_strictly_prior_volatility
2,2022-08-04,SPY,sideways,high_volatility,sideways/high_volatility,0.196579,0.169947,2022-08-04,expanding_median_strictly_prior_volatility
2,2022-08-05,SPY,sideways,high_volatility,sideways/high_volatility,0.196839,0.170122,2022-08-05,expanding_median_strictly_prior_volatility
2,2022-08-08,SPY,sideways,high_volatility,sideways/high_volatility,0.190000,0.170251,2022-08-08,expanding_median_strictly_prior_volatility
2,2022-08-09,SPY,sideways,high_volatility,sideways/high_volatility,0.186489,0.170381,2022-08-09,expanding_median_strictly_prior_volatility
2,2022-08-10,SPY,sideways,high_volatility,sideways/high_volatility,0.192539,0.170583,2022-08-10,expanding_median_strictly_prior_volatility
2,2022-08-11,SPY,sideways,high_volatility,sideways/high_volatility,0.191446,0.170785,2022-08-11,expanding_median_strictly_prior_volatility
2,2022-08-12,SPY,sideways,high_volatility,sideways/high_volatility,0.189521,0.170971,2022-08-12,expanding_median_strictly_prior_volatility
2,2022-08-15,SPY,sideways,high_volatility,sideways/high_volatility,0.182792,0.171156,2022-08-15,expanding_median_strictly_prior_volatility
2,2022-08-16,SPY,sideways,low_volatility,sideways/low_volatility,0.165129,0.171263,2022-08-16,expanding_median_strictly_prior_volatility
2,2022-08-17,SPY,sideways,low_volatility,sideways/low_volatility,0.170080,0.171156,2022-08-17,expanding_median_strictly_prior_volatility
2,2022-08-18,SPY,sideways,low_volatility,sideways/low_volatility,0.168494,0.170971,2022-08-18,expanding_median_strictly_prior_volatility
2,2022-08-19,SPY,sideways,high_volatility,sideways/high_volatility,0.173284,0.170785,2022-08-19,expanding_median_strictly_prior_volatility
2,2022-08-22,SPY,sideways,high_volatility,sideways/high_volatility,0.193411,0.170971,2022-08-22,expanding_median_strictly_prior_volatility
2,2022-08-23,SPY,sideways,high_volatility,sideways/high_volatility,0.187092,0.171156,2022-08-23,expanding_median_strictly_prior_volatility
2,2022-08-24,SPY,bear,low_volatility,bear/low_volatility,0.165856,0.171263,2022-08-24,expanding_median_strictly_prior_volatility
2,2022-08-25,SPY,sideways,low_volatility,sideways/low_volatility,0.167322,0.171156,2022-08-25,expanding_median_strictly_prior_volatility
2,2022-08-26,SPY,bear,high_volatility,bear/high_volatility,0.202434,0.170971,2022-08-26,expanding_median_strictly_prior_volatility
2,2022-08-29,SPY,bear,high_volatility,bear/high_volatility,0.203378,0.171156,2022-08-29,expanding_median_strictly_prior_volatility
2,2022-08-30,SPY,bear,high_volatility,bear/high_volatility,0.205582,0.171263,2022-08-30,expanding_median_strictly_prior_volatility
2,2022-08-31,SPY,bear,high_volatility,bear/high_volatility,0.196765,0.171370,2022-08-31,expanding_median_strictly_prior_volatility
2,2022-09-01,SPY,bear,high_volatility,bear/high_volatility,0.197647,0.171491,2022-09-01,expanding_median_strictly_prior_volatility
2,2022-09-02,SPY,bear,high_volatility,bear/high_volatility,0.199882,0.171613,2022-09-02,expanding_median_strictly_prior_volatility
2,2022-09-06,SPY,bear,high_volatility,bear/high_volatility,0.199855,0.171620,2022-09-06,expanding_median_strictly_prior_volatility
2,2022-09-07,SPY,sideways,high_volatility,sideways/high_volatility,0.212739,0.171628,2022-09-07,expanding_median_strictly_prior_volatility
2,2022-09-08,SPY,sideways,high_volatility,sideways/high_volatility,0.198051,0.171733,2022-09-08,expanding_median_strictly_prior_volatility
2,2022-09-09,SPY,sideways,high_volatility,sideways/high_volatility,0.207890,0.171839,2022-09-09,expanding_median_strictly_prior_volatility
2,2022-09-12,SPY,sideways,high_volatility,sideways/high_volatility,0.201673,0.172458,2022-09-12,expanding_median_strictly_prior_volatility
2,2022-09-13,SPY,sideways,high_volatility,sideways/high_volatility,0.248375,0.173076,2022-09-13,expanding_median_strictly_prior_volatility
2,2022-09-14,SPY,sideways,high_volatility,sideways/high_volatility,0.249075,0.173180,2022-09-14,expanding_median_strictly_prior_volatility
2,2022-09-15,SPY,sideways,high_volatility,sideways/high_volatility,0.250202,0.173284,2022-09-15,expanding_median_strictly_prior_volatility
2,2022-09-16,SPY,sideways,high_volatility,sideways/high_volatility,0.249955,0.173338,2022-09-16,expanding_median_strictly_prior_volatility
2,2022-09-19,SPY,sideways,high_volatility,sideways/high_volatility,0.251864,0.173392,2022-09-19,expanding_median_strictly_prior_volatility
2,2022-09-20,SPY,bear,high_volatility,bear/high_volatility,0.245703,0.173469,2022-09-20,expanding_median_strictly_prior_volatility
2,2022-09-21,SPY,bear,high_volatility,bear/high_volatility,0.250528,0.173547,2022-09-21,expanding_median_strictly_prior_volatility
2,2022-09-22,SPY,bear,high_volatility,bear/high_volatility,0.249302,0.173635,2022-09-22,expanding_median_strictly_prior_volatility
2,2022-09-23,SPY,bear,high_volatility,bear/high_volatility,0.242080,0.173724,2022-09-23,expanding_median_strictly_prior_volatility
2,2022-09-26,SPY,bear,high_volatility,bear/high_volatility,0.220014,0.173876,2022-09-26,expanding_median_strictly_prior_volatility
2,2022-09-27,SPY,bear,high_volatility,bear/high_volatility,0.220146,0.174029,2022-09-27,expanding_median_strictly_prior_volatility
2,2022-09-28,SPY,bear,high_volatility,bear/high_volatility,0.235504,0.174366,2022-09-28,expanding_median_strictly_prior_volatility
2,2022-09-29,SPY,bear,high_volatility,bear/high_volatility,0.243177,0.174703,2022-09-29,expanding_median_strictly_prior_volatility
2,2022-09-30,SPY,bear,high_volatility,bear/high_volatility,0.244738,0.175268,2022-09-30,expanding_median_strictly_prior_volatility
2,2022-10-03,SPY,bear,high_volatility,bear/high_volatility,0.267851,0.175833,2022-10-03,expanding_median_strictly_prior_volatility
2,2022-10-04,SPY,bear,high_volatility,bear/high_volatility,0.294064,0.176106,2022-10-04,expanding_median_strictly_prior_volatility
2,2022-10-05,SPY,bear,high_volatility,bear/high_volatility,0.284930,0.176379,2022-10-05,expanding_median_strictly_prior_volatility
2,2022-10-06,SPY,bear,high_volatility,bear/high_volatility,0.284109,0.176998,2022-10-06,expanding_median_strictly_prior_volatility
2,2022-10-07,SPY,bear,high_volatility,bear/high_volatility,0.287610,0.177617,2022-10-07,expanding_median_strictly_prior_volatility
2,2022-10-10,SPY,bear,high_volatility,bear/high_volatility,0.281142,0.177648,2022-10-10,expanding_median_strictly_prior_volatility
2,2022-10-11,SPY,bear,high_volatility,bear/high_volatility,0.244814,0.177680,2022-10-11,expanding_median_strictly_prior_volatility
2,2022-10-12,SPY,bear,high_volatility,bear/high_volatility,0.242869,0.178442,2022-10-12,expanding_median_strictly_prior_volatility
2,2022-10-13,SPY,bear,high_volatility,bear/high_volatility,0.265555,0.179205,2022-10-13,expanding_median_strictly_prior_volatility
2,2022-10-14,SPY,bear,high_volatility,bear/high_volatility,0.273155,0.179604,2022-10-14,expanding_median_strictly_prior_volatility
2,2022-10-17,SPY,bear,high_volatility,bear/high_volatility,0.289965,0.180004,2022-10-17,expanding_median_strictly_prior_volatility
2,2022-10-18,SPY,bear,high_volatility,bear/high_volatility,0.292368,0.180004,2022-10-18,expanding_median_strictly_prior_volatility
2,2022-10-19,SPY,bear,high_volatility,bear/high_volatility,0.287168,0.180005,2022-10-19,expanding_median_strictly_prior_volatility
2,2022-10-20,SPY,bear,high_volatility,bear/high_volatility,0.287163,0.180618,2022-10-20,expanding_median_strictly_prior_volatility
2,2022-10-21,SPY,bear,high_volatility,bear/high_volatility,0.294248,0.181231,2022-10-21,expanding_median_strictly_prior_volatility
2,2022-10-24,SPY,bear,high_volatility,bear/high_volatility,0.293851,0.181807,2022-10-24,expanding_median_strictly_prior_volatility
2,2022-10-25,SPY,bear,high_volatility,bear/high_volatility,0.297276,0.182383,2022-10-25,expanding_median_strictly_prior_volatility
2,2022-10-26,SPY,bear,high_volatility,bear/high_volatility,0.292747,0.182571,2022-10-26,expanding_median_strictly_prior_volatility
2,2022-10-27,SPY,bear,high_volatility,bear/high_volatility,0.281842,0.182760,2022-10-27,expanding_median_strictly_prior_volatility
2,2022-10-28,SPY,bear,high_volatility,bear/high_volatility,0.283161,0.182770,2022-10-28,expanding_median_strictly_prior_volatility
2,2022-10-31,SPY,bear,high_volatility,bear/high_volatility,0.273548,0.182779,2022-10-31,expanding_median_strictly_prior_volatility
2,2022-11-01,SPY,bear,high_volatility,bear/high_volatility,0.253171,0.182786,2022-11-01,expanding_median_strictly_prior_volatility
2,2022-11-02,SPY,bear,high_volatility,bear/high_volatility,0.269491,0.182792,2022-11-02,expanding_median_strictly_prior_volatility
2,2022-11-03,SPY,bear,high_volatility,bear/high_volatility,0.269481,0.182959,2022-11-03,expanding_median_strictly_prior_volatility
2,2022-11-04,SPY,bear,high_volatility,bear/high_volatility,0.253059,0.183127,2022-11-04,expanding_median_strictly_prior_volatility
2,2022-11-07,SPY,bear,high_volatility,bear/high_volatility,0.251774,0.183149,2022-11-07,expanding_median_strictly_prior_volatility
2,2022-11-08,SPY,bear,high_volatility,bear/high_volatility,0.249554,0.183172,2022-11-08,expanding_median_strictly_prior_volatility
2,2022-11-09,SPY,bear,high_volatility,bear/high_volatility,0.262918,0.183312,2022-11-09,expanding_median_strictly_prior_volatility
2,2022-11-10,SPY,bear,high_volatility,bear/high_volatility,0.312215,0.183453,2022-11-10,expanding_median_strictly_prior_volatility
2,2022-11-11,SPY,bear,high_volatility,bear/high_volatility,0.296172,0.183818,2022-11-11,expanding_median_strictly_prior_volatility
2,2022-11-14,SPY,bear,high_volatility,bear/high_volatility,0.290198,0.184184,2022-11-14,expanding_median_strictly_prior_volatility
2,2022-11-15,SPY,bear,high_volatility,bear/high_volatility,0.289264,0.184448,2022-11-15,expanding_median_strictly_prior_volatility
2,2022-11-16,SPY,bear,high_volatility,bear/high_volatility,0.289538,0.184712,2022-11-16,expanding_median_strictly_prior_volatility
2,2022-11-17,SPY,bear,high_volatility,bear/high_volatility,0.287200,0.184777,2022-11-17,expanding_median_strictly_prior_volatility
2,2022-11-18,SPY,bear,high_volatility,bear/high_volatility,0.277020,0.184842,2022-11-18,expanding_median_strictly_prior_volatility
2,2022-11-21,SPY,bear,high_volatility,bear/high_volatility,0.275704,0.185462,2022-11-21,expanding_median_strictly_prior_volatility
2,2022-11-22,SPY,bear,high_volatility,bear/high_volatility,0.274177,0.186083,2022-11-22,expanding_median_strictly_prior_volatility
2,2022-11-23,SPY,sideways,high_volatility,sideways/high_volatility,0.272154,0.186286,2022-11-23,expanding_median_strictly_prior_volatility
2,2022-11-25,SPY,sideways,high_volatility,sideways/high_volatility,0.270741,0.186489,2022-11-25,expanding_median_strictly_prior_volatility
2,2022-11-28,SPY,bear,high_volatility,bear/high_volatility,0.266991,0.186621,2022-11-28,expanding_median_strictly_prior_volatility
2,2022-11-29,SPY,sideways,high_volatility,sideways/high_volatility,0.265449,0.186754,2022-11-29,expanding_median_strictly_prior_volatility
2,2022-11-30,SPY,bull,high_volatility,bull/high_volatility,0.285120,0.186923,2022-11-30,expanding_median_strictly_prior_volatility
2,2022-12-01,SPY,bull,high_volatility,bull/high_volatility,0.265638,0.187092,2022-12-01,expanding_median_strictly_prior_volatility
2,2022-12-02,SPY,bull,high_volatility,bull/high_volatility,0.260916,0.187227,2022-12-02,expanding_median_strictly_prior_volatility
2,2022-12-05,SPY,bear,high_volatility,bear/high_volatility,0.270204,0.187363,2022-12-05,expanding_median_strictly_prior_volatility
2,2022-12-06,SPY,bear,high_volatility,bear/high_volatility,0.275982,0.187393,2022-12-06,expanding_median_strictly_prior_volatility
2,2022-12-07,SPY,sideways,high_volatility,sideways/high_volatility,0.275952,0.187423,2022-12-07,expanding_median_strictly_prior_volatility
2,2022-12-08,SPY,sideways,high_volatility,sideways/high_volatility,0.263827,0.187582,2022-12-08,expanding_median_strictly_prior_volatility
2,2022-12-09,SPY,sideways,low_volatility,sideways/low_volatility,0.180776,0.187740,2022-12-09,expanding_median_strictly_prior_volatility
2,2022-12-12,SPY,sideways,low_volatility,sideways/low_volatility,0.184917,0.187582,2022-12-12,expanding_median_strictly_prior_volatility
2,2022-12-13,SPY,sideways,low_volatility,sideways/low_volatility,0.183772,0.187423,2022-12-13,expanding_median_strictly_prior_volatility
2,2022-12-14,SPY,sideways,low_volatility,sideways/low_volatility,0.183214,0.187393,2022-12-14,expanding_median_strictly_prior_volatility
2,2022-12-15,SPY,sideways,high_volatility,sideways/high_volatility,0.201551,0.187363,2022-12-15,expanding_median_strictly_prior_volatility
2,2022-12-16,SPY,sideways,high_volatility,sideways/high_volatility,0.209002,0.187393,2022-12-16,expanding_median_strictly_prior_volatility
2,2022-12-19,SPY,sideways,high_volatility,sideways/high_volatility,0.209264,0.187423,2022-12-19,expanding_median_strictly_prior_volatility
2,2022-12-20,SPY,sideways,high_volatility,sideways/high_volatility,0.209492,0.187582,2022-12-20,expanding_median_strictly_prior_volatility
2,2022-12-21,SPY,sideways,high_volatility,sideways/high_volatility,0.210991,0.187740,2022-12-21,expanding_median_strictly_prior_volatility
2,2022-12-22,SPY,sideways,high_volatility,sideways/high_volatility,0.213324,0.187746,2022-12-22,expanding_median_strictly_prior_volatility
2,2022-12-23,SPY,sideways,high_volatility,sideways/high_volatility,0.215283,0.187751,2022-12-23,expanding_median_strictly_prior_volatility
2,2022-12-27,SPY,sideways,high_volatility,sideways/high_volatility,0.209380,0.187858,2022-12-27,expanding_median_strictly_prior_volatility
2,2022-12-28,SPY,sideways,high_volatility,sideways/high_volatility,0.212760,0.187965,2022-12-28,expanding_median_strictly_prior_volatility
2,2022-12-29,SPY,sideways,high_volatility,sideways/high_volatility,0.188287,0.188135,2022-12-29,expanding_median_strictly_prior_volatility
2,2022-12-30,SPY,sideways,low_volatility,sideways/low_volatility,0.188106,0.188287,2022-12-30,expanding_median_strictly_prior_volatility
2,2023-01-03,SPY,sideways,low_volatility,sideways/low_volatility,0.188002,0.188197,2023-01-03,expanding_median_strictly_prior_volatility
2,2023-01-04,SPY,sideways,low_volatility,sideways/low_volatility,0.183344,0.188106,2023-01-04,expanding_median_strictly_prior_volatility
2,2023-01-05,SPY,sideways,low_volatility,sideways/low_volatility,0.180933,0.188054,2023-01-05,expanding_median_strictly_prior_volatility
2,2023-01-06,SPY,sideways,high_volatility,sideways/high_volatility,0.201123,0.188002,2023-01-06,expanding_median_strictly_prior_volatility
2,2023-01-09,SPY,sideways,high_volatility,sideways/high_volatility,0.198661,0.188054,2023-01-09,expanding_median_strictly_prior_volatility
2,2023-01-10,SPY,sideways,high_volatility,sideways/high_volatility,0.199050,0.188106,2023-01-10,expanding_median_strictly_prior_volatility
2,2023-01-11,SPY,sideways,high_volatility,sideways/high_volatility,0.197411,0.188197,2023-01-11,expanding_median_strictly_prior_volatility
2,2023-01-12,SPY,sideways,high_volatility,sideways/high_volatility,0.195804,0.188287,2023-01-12,expanding_median_strictly_prior_volatility
2,2023-01-13,SPY,bull,high_volatility,bull/high_volatility,0.195136,0.188296,2023-01-13,expanding_median_strictly_prior_volatility
2,2023-01-17,SPY,bull,low_volatility,bull/low_volatility,0.172832,0.188305,2023-01-17,expanding_median_strictly_prior_volatility
2,2023-01-18,SPY,sideways,low_volatility,sideways/low_volatility,0.172126,0.188296,2023-01-18,expanding_median_strictly_prior_volatility
2,2023-01-19,SPY,sideways,low_volatility,sideways/low_volatility,0.171290,0.188287,2023-01-19,expanding_median_strictly_prior_volatility
2,2023-01-20,SPY,sideways,low_volatility,sideways/low_volatility,0.182158,0.188197,2023-01-20,expanding_median_strictly_prior_volatility
2,2023-01-23,SPY,bull,low_volatility,bull/low_volatility,0.179666,0.188106,2023-01-23,expanding_median_strictly_prior_volatility
2,2023-01-24,SPY,bull,low_volatility,bull/low_volatility,0.169759,0.188054,2023-01-24,expanding_median_strictly_prior_volatility
2,2023-01-25,SPY,bull,low_volatility,bull/low_volatility,0.169487,0.188002,2023-01-25,expanding_median_strictly_prior_volatility
2,2023-01-26,SPY,bull,low_volatility,bull/low_volatility,0.170497,0.187984,2023-01-26,expanding_median_strictly_prior_volatility
2,2023-01-27,SPY,bull,low_volatility,bull/low_volatility,0.160509,0.187965,2023-01-27,expanding_median_strictly_prior_volatility
2,2023-01-30,SPY,bull,low_volatility,bull/low_volatility,0.161204,0.187858,2023-01-30,expanding_median_strictly_prior_volatility
2,2023-01-31,SPY,bull,low_volatility,bull/low_volatility,0.165931,0.187751,2023-01-31,expanding_median_strictly_prior_volatility
2,2023-02-01,SPY,bull,low_volatility,bull/low_volatility,0.165613,0.187746,2023-02-01,expanding_median_strictly_prior_volatility
2,2023-02-02,SPY,bull,low_volatility,bull/low_volatility,0.169467,0.187740,2023-02-02,expanding_median_strictly_prior_volatility
2,2023-02-03,SPY,bull,low_volatility,bull/low_volatility,0.168529,0.187582,2023-02-03,expanding_median_strictly_prior_volatility
2,2023-02-06,SPY,bull,low_volatility,bull/low_volatility,0.156911,0.187423,2023-02-06,expanding_median_strictly_prior_volatility
2,2023-02-07,SPY,bull,low_volatility,bull/low_volatility,0.160490,0.187393,2023-02-07,expanding_median_strictly_prior_volatility
2,2023-02-08,SPY,bull,low_volatility,bull/low_volatility,0.167701,0.187363,2023-02-08,expanding_median_strictly_prior_volatility
2,2023-02-09,SPY,bull,low_volatility,bull/low_volatility,0.167767,0.187227,2023-02-09,expanding_median_strictly_prior_volatility
2,2023-02-10,SPY,bull,low_volatility,bull/low_volatility,0.167610,0.187092,2023-02-10,expanding_median_strictly_prior_volatility
2,2023-02-13,SPY,bull,low_volatility,bull/low_volatility,0.171412,0.186923,2023-02-13,expanding_median_strictly_prior_volatility
2,2023-02-14,SPY,bull,low_volatility,bull/low_volatility,0.171093,0.186754,2023-02-14,expanding_median_strictly_prior_volatility
2,2023-02-15,SPY,bull,low_volatility,bull/low_volatility,0.157832,0.186621,2023-02-15,expanding_median_strictly_prior_volatility
2,2023-02-16,SPY,bull,low_volatility,bull/low_volatility,0.164876,0.186489,2023-02-16,expanding_median_strictly_prior_volatility
2,2023-02-17,SPY,bull,low_volatility,bull/low_volatility,0.154207,0.186286,2023-02-17,expanding_median_strictly_prior_volatility
2,2023-02-21,SPY,sideways,low_volatility,sideways/low_volatility,0.166645,0.186083,2023-02-21,expanding_median_strictly_prior_volatility
2,2023-02-22,SPY,sideways,low_volatility,sideways/low_volatility,0.166671,0.185500,2023-02-22,expanding_median_strictly_prior_volatility
2,2023-02-23,SPY,sideways,low_volatility,sideways/low_volatility,0.167800,0.184917,2023-02-23,expanding_median_strictly_prior_volatility
2,2023-02-24,SPY,bull,low_volatility,bull/low_volatility,0.166762,0.184880,2023-02-24,expanding_median_strictly_prior_volatility
2,2023-02-27,SPY,bull,low_volatility,bull/low_volatility,0.167098,0.184842,2023-02-27,expanding_median_strictly_prior_volatility
2,2023-02-28,SPY,sideways,low_volatility,sideways/low_volatility,0.161811,0.184777,2023-02-28,expanding_median_strictly_prior_volatility
2,2023-03-01,SPY,sideways,low_volatility,sideways/low_volatility,0.151789,0.184712,2023-03-01,expanding_median_strictly_prior_volatility
2,2023-03-02,SPY,sideways,low_volatility,sideways/low_volatility,0.149101,0.184448,2023-03-02,expanding_median_strictly_prior_volatility
2,2023-03-03,SPY,bull,low_volatility,bull/low_volatility,0.151301,0.184184,2023-03-03,expanding_median_strictly_prior_volatility
2,2023-03-06,SPY,bull,low_volatility,bull/low_volatility,0.147520,0.183978,2023-03-06,expanding_median_strictly_prior_volatility
2,2023-03-07,SPY,bull,low_volatility,bull/low_volatility,0.155246,0.183772,2023-03-07,expanding_median_strictly_prior_volatility
2,2023-03-08,SPY,bull,low_volatility,bull/low_volatility,0.146153,0.183612,2023-03-08,expanding_median_strictly_prior_volatility
2,2023-03-09,SPY,bear,low_volatility,bear/low_volatility,0.154474,0.183453,2023-03-09,expanding_median_strictly_prior_volatility
2,2023-03-10,SPY,bear,low_volatility,bear/low_volatility,0.158898,0.183398,2023-03-10,expanding_median_strictly_prior_volatility
2,2023-03-13,SPY,bear,low_volatility,bear/low_volatility,0.157901,0.183344,2023-03-13,expanding_median_strictly_prior_volatility
2,2023-03-14,SPY,bear,low_volatility,bear/low_volatility,0.164532,0.183279,2023-03-14,expanding_median_strictly_prior_volatility
2,2023-03-15,SPY,bear,low_volatility,bear/low_volatility,0.164832,0.183214,2023-03-15,expanding_median_strictly_prior_volatility
2,2023-03-16,SPY,bull,low_volatility,bull/low_volatility,0.179056,0.183193,2023-03-16,expanding_median_strictly_prior_volatility
2,2023-03-17,SPY,sideways,low_volatility,sideways/low_volatility,0.180597,0.183172,2023-03-17,expanding_median_strictly_prior_volatility
2,2023-03-20,SPY,bull,high_volatility,bull/high_volatility,0.185411,0.183149,2023-03-20,expanding_median_strictly_prior_volatility
2,2023-03-21,SPY,bull,low_volatility,bull/low_volatility,0.178951,0.183172,2023-03-21,expanding_median_strictly_prior_volatility
2,2023-03-22,SPY,sideways,high_volatility,sideways/high_volatility,0.188959,0.183149,2023-03-22,expanding_median_strictly_prior_volatility
2,2023-03-23,SPY,bull,high_volatility,bull/high_volatility,0.188071,0.183172,2023-03-23,expanding_median_strictly_prior_volatility
2,2023-03-24,SPY,bull,high_volatility,bull/high_volatility,0.186097,0.183193,2023-03-24,expanding_median_strictly_prior_volatility
2,2023-03-27,SPY,bull,high_volatility,bull/high_volatility,0.185802,0.183214,2023-03-27,expanding_median_strictly_prior_volatility
2,2023-03-28,SPY,bull,high_volatility,bull/high_volatility,0.185500,0.183279,2023-03-28,expanding_median_strictly_prior_volatility
2,2023-03-29,SPY,bull,high_volatility,bull/high_volatility,0.191839,0.183344,2023-03-29,expanding_median_strictly_prior_volatility
2,2023-03-30,SPY,bull,high_volatility,bull/high_volatility,0.191045,0.183398,2023-03-30,expanding_median_strictly_prior_volatility
2,2023-03-31,SPY,bull,high_volatility,bull/high_volatility,0.189104,0.183453,2023-03-31,expanding_median_strictly_prior_volatility
2,2023-04-03,SPY,bull,high_volatility,bull/high_volatility,0.189425,0.183612,2023-04-03,expanding_median_strictly_prior_volatility
2,2023-04-04,SPY,bull,low_volatility,bull/low_volatility,0.181346,0.183772,2023-04-04,expanding_median_strictly_prior_volatility
