schema_version,window_mode,ticker,strategy,window_id,parameter_set,total_return,sharpe,max_drawdown,trade_count
2,calendar_duration,TSLA,MACD_Momentum,4,fast=8;slow=21;signal=5,2.203870,1.190005,-0.311305,76
2,calendar_duration,TSLA,MACD_Momentum,4,fast=12;slow=26;signal=9,1.740907,1.028692,-0.366267,52
2,calendar_duration,TSLA,MACD_Momentum,4,fast=16;slow=32;signal=9,1.609700,0.979025,-0.366231,44
2,calendar_duration,TSLA,MACD_Momentum,4,fast=20;slow=40;signal=10,1.137382,0.823840,-0.401230,40
2,calendar_duration,BTC-USD,MACD_Momentum,0,fast=8;slow=21;signal=5,1.167358,0.667998,-0.548744,128
2,calendar_duration,BTC-USD,MACD_Momentum,0,fast=12;slow=26;signal=9,1.847090,0.845486,-0.475993,68
2,calendar_duration,BTC-USD,MACD_Momentum,0,fast=16;slow=32;signal=9,1.059907,0.638378,-0.607015,60
2,calendar_duration,BTC-USD,MACD_Momentum,0,fast=20;slow=40;signal=10,0.467173,0.423335,-0.704417,53
2,calendar_duration,BTC-USD,MACD_Momentum,1,fast=8;slow=21;signal=5,1.753940,0.845766,-0.547880,129
2,calendar_duration,BTC-USD,MACD_Momentum,1,fast=12;slow=26;signal=9,2.232379,0.950885,-0.475703,75
2,calendar_duration,BTC-USD,MACD_Momentum,1,fast=16;slow=32;signal=9,1.344241,0.725846,-0.589978,67
2,calendar_duration,BTC-USD,MACD_Momentum,1,fast=20;slow=40;signal=10,0.421450,0.406913,-0.705632,61
2,calendar_duration,BTC-USD,MACD_Momentum,2,fast=8;slow=21;signal=5,0.300620,0.352693,-0.496670,126
2,calendar_duration,BTC-USD,MACD_Momentum,2,fast=12;slow=26;signal=9,0.354476,0.390859,-0.379737,78
2,calendar_duration,BTC-USD,MACD_Momentum,2,fast=16;slow=32;signal=9,0.231591,0.310216,-0.520046,68
2,calendar_duration,BTC-USD,MACD_Momentum,2,fast=20;slow=40;signal=10,-0.183109,-0.024841,-0.650410,58
2,calendar_duration,BTC-USD,MACD_Momentum,3,fast=8;slow=21;signal=5,0.184582,0.279724,-0.530773,130
2,calendar_duration,BTC-USD,MACD_Momentum,3,fast=12;slow=26;signal=9,0.801278,0.676334,-0.367386,76
2,calendar_duration,BTC-USD,MACD_Momentum,3,fast=16;slow=32;signal=9,0.665220,0.588605,-0.526178,66
2,calendar_duration,BTC-USD,MACD_Momentum,3,fast=20;slow=40;signal=10,0.154629,0.258779,-0.623838,52
2,calendar_duration,BTC-USD,MACD_Momentum,4,fast=8;slow=21;signal=5,0.395434,0.447778,-0.400032,128
2,calendar_duration,BTC-USD,MACD_Momentum,4,fast=12;slow=26;signal=9,0.384614,0.442599,-0.314968,78
2,calendar_duration,BTC-USD,MACD_Momentum,4,fast=16;slow=32;signal=9,0.379692,0.444291,-0.397382,66
2,calendar_duration,BTC-USD,MACD_Momentum,4,fast=20;slow=40;signal=10,0.260405,0.349200,-0.485645,54
