schema_version,window_mode,continuity_policy,ticker,strategy,window_id,date,action,price,quantity,cost,slippage,portfolio_value,realized_pnl
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-03-31,SELL,372.353739,279,103.886693,51.969331,110234.284410,-4268.384946
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-04-10,BUY,382.251028,268,102.443275,51.196040,110080.645095,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-04-21,SELL,362.638597,268,97.187144,48.617881,104778.522688,-5455.761723
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-04-25,BUY,387.193500,257,99.508729,49.729500,104629.284458,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-05-21,SELL,454.342722,257,116.766080,58.412246,121819.598015,17041.075327
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-06-25,BUY,492.286029,236,116.179503,58.060721,121645.357791,0.000000
2,calendar_duration,continuous_capital,MSFT,MACD_Momentum,4,2025-07-01,SELL,491.803963,236,116.065735,58.061899,121473.585260,-346.012755
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-01-12,BUY,396.868348,240,95.248404,47.600402,99857.151195,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-02-22,SELL,399.320229,240,95.836855,47.942399,100397.366082,397.366082
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-03-30,BUY,404.292041,237,95.817214,47.884665,100253.664203,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-04-27,SELL,406.796500,237,96.410771,48.229500,100798.694801,401.328719
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-05-01,BUY,415.677736,230,95.605879,47.779050,100655.309871,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-05-04,SELL,406.726528,230,93.547101,46.796949,98550.763855,-2247.930945
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-05-19,BUY,420.380098,223,93.744762,46.848956,98410.170137,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-05-25,SELL,414.532620,223,92.440774,46.243509,97060.590682,-1490.173174
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-05-30,BUY,422.241014,219,92.470782,46.212285,96921.907615,0.000000
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,0,2023-06-30,SELL,443.058359,219,97.029781,48.539160,101430.088674,4369.497993
2,calendar_duration,continuous_capital,SPY,MACD_Momentum,1,2023-07-14,BUY,450.705251,214,96.450924,48.201361,101285.436389,0.000000
