path,total_return,terminal_wealth,max_drawdown,sharpe
648,0.150342,115034,-0.456194,0.219438
649,1.31175,231175,-0.326541,0.873729
650,1.14631,214631,-0.266534,0.762734
651,1.21309,221309,-0.219925,0.77098
652,1.53998,253998,-0.188829,0.901474
653,0.626877,162688,-0.287081,0.535945
654,0.798174,179817,-0.269818,0.621408
655,0.42819,142819,-0.273568,0.408027
656,-0.0040733,99592.7,-0.301104,0.0901402
657,1.35408,235408,-0.194455,0.899726
658,1.54126,254126,-0.304834,0.891397
659,2.11593,311593,-0.195638,1.16974
660,2.59513,359513,-0.298238,1.17254
661,1.88682,288682,-0.260273,1.00875
662,1.76431,276431,-0.164897,0.952299
663,1.16292,216292,-0.254907,0.797539
664,3.21569,421569,-0.19495,1.33562
665,0.122163,112216,-0.398309,0.197492
666,2.47095,347095,-0.258539,1.13391
667,0.640483,164048,-0.286987,0.52144
668,2.37404,337404,-0.202276,1.15572
669,0.917864,191786,-0.204552,0.702036
670,1.47657,247657,-0.250771,0.904811
671,-0.416584,58341.6,-0.554915,-0.384522
672,0.615785,161578,-0.27239,0.539316
673,0.283006,128301,-0.389304,0.324004
674,1.70388,270388,-0.253038,0.974083
675,1.62543,262543,-0.234486,0.957289
676,1.02597,202597,-0.218748,0.751723
677,2.90017,390017,-0.195838,1.30821
678,-0.213816,78618.4,-0.375811,-0.118326
679,5.25195,625195,-0.186281,1.66426
680,0.386055,138605,-0.293489,0.385973
681,1.51259,251259,-0.232306,0.912649
682,0.894389,189439,-0.388466,0.649435
683,1.36722,236722,-0.384893,0.924643
684,2.03197,303197,-0.261004,1.08221
685,2.85828,385828,-0.141614,1.29685
686,0.55339,155339,-0.411117,0.506322
687,0.469086,146909,-0.347334,0.431777
688,-0.335708,66429.2,-0.503756,-0.27664
689,0.816696,181670,-0.475684,0.621447
690,1.96816,296816,-0.197894,1.03296
691,-0.291447,70855.3,-0.646574,-0.198301
692,1.53259,253259,-0.361084,0.846562
693,0.816523,181652,-0.413359,0.59404
694,0.822445,182245,-0.237502,0.616644
695,1.08427,208427,-0.251197,0.774394
696,-0.431388,56861.2,-0.525044,-0.453012
697,-0.0282651,97173.5,-0.47471,0.0615979
698,1.43789,243789,-0.255215,0.836735
699,0.853295,185329,-0.310271,0.651611
700,0.590179,159018,-0.276792,0.508185
701,0.519511,151951,-0.300512,0.479142
702,0.0921161,109212,-0.448526,0.172776
703,2.30105,330105,-0.215658,1.13388
704,0.634352,163435,-0.429601,0.526893
705,0.832274,183227,-0.32121,0.631769
706,1.68882,268882,-0.177652,1.00833
707,0.555204,155520,-0.37547,0.488376
708,0.552964,155296,-0.232262,0.492272
709,1.13837,213837,-0.254242,0.784068
710,0.743782,174378,-0.360263,0.577629
711,1.17714,217714,-0.269715,0.80964
712,0.97094,197094,-0.27841,0.728131
713,0.676926,167693,-0.319672,0.557005
714,1.23003,223003,-0.332158,0.812305
715,1.40881,240881,-0.217196,0.885654
716,0.829075,182907,-0.294478,0.595545
717,1.66122,266122,-0.285477,0.964632
718,0.296951,129695,-0.404426,0.335009
719,1.17469,217469,-0.324248,0.76931
720,5.15539,615539,-0.151281,1.83233
721,-0.150279,84972.1,-0.360109,-0.0499454
722,1.44039,244039,-0.165761,0.900949
723,0.207903,120790,-0.22329,0.265238
724,0.149762,114976,-0.401581,0.21872
725,3.87108,487108,-0.233675,1.46191
726,2.7789,377890,-0.238367,1.19639
727,-0.185686,81431.4,-0.506673,-0.0858191
728,-0.0990141,90098.6,-0.463729,-0.00672386
729,0.946471,194647,-0.282995,0.669379
730,2.23837,323837,-0.18235,1.16693
731,1.12884,212884,-0.223509,0.726799
732,1.29139,229139,-0.174724,0.877603
733,1.26985,226985,-0.287463,0.817198
734,3.69649,469649,-0.241912,1.45561
735,0.486172,148617,-0.361401,0.428814
736,0.253368,125337,-0.390498,0.28944
737,1.69667,269667,-0.261679,0.996064
738,1.17843,217843,-0.264983,0.77771
739,0.663451,166345,-0.192052,0.569756
740,0.753027,175303,-0.332178,0.592314
741,2.0705,307050,-0.273161,1.0714
742,1.53047,253047,-0.198557,0.947926
743,1.7694,276940,-0.224438,1.01977
744,0.814176,181418,-0.249736,0.636419
745,0.623551,162355,-0.500781,0.522793
746,2.007,300700,-0.275561,1.01656
747,0.0463686,104637,-0.508066,0.135545
748,1.18033,218033,-0.351862,0.776381
749,0.809118,180912,-0.327527,0.600956
750,3.08766,408766,-0.204133,1.31197
751,0.615135,161513,-0.365285,0.505744
752,1.07396,207396,-0.325416,0.737297
753,2.12993,312993,-0.330529,1.04687
754,1.61875,261875,-0.276152,0.954619
755,1.16737,216737,-0.173836,0.808878
756,1.72384,272384,-0.241741,0.946903
757,0.947552,194755,-0.258514,0.672791
758,1.64966,264966,-0.194362,0.932632
759,2.27059,327059,-0.222103,1.14771
760,1.01836,201836,-0.256233,0.763385
761,0.434606,143461,-0.317805,0.401953
762,0.828601,182860,-0.221995,0.613588
763,1.34321,234321,-0.351576,0.855809
764,1.85146,285146,-0.181426,1.02812
765,3.07901,407901,-0.250402,1.2958
766,0.579413,157941,-0.305297,0.496073
767,0.517977,151798,-0.288526,0.456673
768,0.54408,154408,-0.261682,0.471963
769,0.541926,154193,-0.359268,0.467722
770,3.53887,453887,-0.151994,1.42343
771,0.73334,173334,-0.225233,0.572523
772,1.17621,217621,-0.344925,0.771068
773,-0.189045,81095.5,-0.48118,-0.0999791
774,0.604785,160479,-0.256141,0.534632
775,0.902066,190207,-0.239546,0.691327
776,1.84184,284184,-0.212462,1.01484
777,0.95602,195602,-0.289615,0.731094
778,0.722088,172209,-0.327331,0.578492
779,1.12217,212217,-0.361126,0.711907
780,-0.111276,88872.4,-0.461432,-0.0162852
781,0.791081,179108,-0.441947,0.603221
782,0.298049,129805,-0.37204,0.319074
783,3.36586,436586,-0.243052,1.35366
784,0.629895,162989,-0.233662,0.529369
785,0.657638,165764,-0.243409,0.56936
786,0.400789,140079,-0.347566,0.384955
787,1.00475,200475,-0.323188,0.703608
788,3.43971,443971,-0.212349,1.41358
789,1.13643,213643,-0.223535,0.769516
790,0.418895,141890,-0.383615,0.387879
791,3.42252,442252,-0.228606,1.42605
792,0.25297,125297,-0.284104,0.292863
793,0.318529,131853,-0.492089,0.333974
794,2.35689,335689,-0.197032,1.15397
795,5.47083,647083,-0.23733,1.71321
796,0.772314,177231,-0.219808,0.606982
797,1.28089,228089,-0.21016,0.800435
798,0.408194,140819,-0.296662,0.394581
799,3.09278,409278,-0.184844,1.33287
800,-0.13085,86915,-0.397193,-0.0170854
801,2.77423,377423,-0.233038,1.28165
802,0.395165,139517,-0.231334,0.378705
803,2.03449,303449,-0.280271,1.1151
804,1.39945,239945,-0.2523,0.848459
805,-0.0978516,90214.8,-0.437718,-0.0037518
806,1.72013,272013,-0.298988,0.97188
807,-0.11876,88124,-0.499397,-0.0130817
808,2.10948,310948,-0.237784,1.14786
809,0.51408,151408,-0.348263,0.459759
810,1.66056,266056,-0.177435,0.940104
811,2.93305,393305,-0.230595,1.18645
812,1.29945,229945,-0.394656,0.856736
813,0.331714,133171,-0.303702,0.35306
814,2.61022,361022,-0.231269,1.20088
815,-0.151985,84801.5,-0.399568,-0.0514449
816,0.560032,156003,-0.278218,0.475422
817,3.27404,427404,-0.240113,1.36293
818,0.212082,121208,-0.368647,0.266011
819,1.26087,226087,-0.301694,0.780761
820,0.153657,115366,-0.30423,0.22036
821,1.91331,291331,-0.323774,1.12591
822,5.29145,629145,-0.187562,1.76117
823,0.376943,137694,-0.263161,0.382245
824,1.31688,231688,-0.386787,0.866218
825,1.92373,292373,-0.192594,1.03486
826,0.904514,190451,-0.238655,0.65858
827,2.34097,334097,-0.181085,1.15505
828,1.35677,235677,-0.252221,0.855507
829,1.35685,235685,-0.17224,0.886692
830,0.684687,168469,-0.295329,0.591906
831,0.168383,116838,-0.430842,0.229139
832,1.21025,221025,-0.212054,0.778731
833,0.587309,158731,-0.240139,0.521867
834,0.89883,189883,-0.216216,0.706757
835,0.789399,178940,-0.196337,0.600269
836,0.40528,140528,-0.33675,0.390794
837,0.0533078,105331,-0.469263,0.140154
838,1.22847,222847,-0.226583,0.844129
839,3.30543,430543,-0.262051,1.2457
840,0.55374,155374,-0.338008,0.478942
841,0.304401,130440,-0.327936,0.334814
842,1.06588,206588,-0.384708,0.754476
843,2.21363,321363,-0.197547,1.17749
844,0.749573,174957,-0.388139,0.574303
845,1.25353,225353,-0.210829,0.821005
846,0.285982,128598,-0.341498,0.323287
847,-0.46348,53652,-0.592223,-0.489478
848,0.489495,148950,-0.372471,0.450651
849,0.130455,113046,-0.320539,0.203083
850,0.700257,170026,-0.313148,0.589745
851,0.812864,181286,-0.225601,0.620644
852,0.648913,164891,-0.475442,0.529935
853,0.927741,192774,-0.244526,0.680788
854,1.26174,226174,-0.451241,0.79625
855,2.06173,306173,-0.173763,1.10252
856,0.799241,179924,-0.298341,0.6347
857,1.28221,228221,-0.291536,0.828638
858,3.10701,410701,-0.205275,1.3342
859,2.28758,328758,-0.248048,1.16561
860,0.785404,178540,-0.27686,0.597637
861,1.65891,265891,-0.252247,1.01622
862,0.342795,134279,-0.293671,0.355739
863,1.62874,262874,-0.222417,0.930436
864,0.943349,194335,-0.23714,0.677076
865,0.388028,138803,-0.468446,0.378563
866,-0.128858,87114.2,-0.293404,-0.030904
867,0.292876,129288,-0.356091,0.321364
868,0.977125,197712,-0.227904,0.679336
869,1.33382,233382,-0.337723,0.854906
870,1.31709,231709,-0.311743,0.872967
871,0.392111,139211,-0.360531,0.384121
872,2.52381,352381,-0.213349,1.20415
873,0.503598,150360,-0.36411,0.4609
874,0.450685,145068,-0.308384,0.422173
875,1.7398,273980,-0.265272,1.01439
876,0.337453,133745,-0.309776,0.348717
877,1.69234,269234,-0.194452,0.915263
878,1.31582,231582,-0.324069,0.833477
879,0.514563,151456,-0.278751,0.474853
880,0.389858,138986,-0.344943,0.391325
881,0.410383,141038,-0.436504,0.392398
882,1.83471,283471,-0.268444,1.01697
883,2.53959,353959,-0.173107,1.16117
884,1.21755,221755,-0.262032,0.813736
885,0.844335,184433,-0.36268,0.618008
886,1.07602,207602,-0.327291,0.717966
887,1.40869,240869,-0.268906,0.860772
888,1.61777,261777,-0.24959,0.930372
889,1.54527,254527,-0.221722,0.909804
890,1.06963,206963,-0.216974,0.730395
891,1.86773,286773,-0.191728,1.04003
892,1.33232,233232,-0.239208,0.864554
893,0.538176,153818,-0.276194,0.469348
894,1.75899,275899,-0.244198,0.981682
895,1.50229,250229,-0.249155,0.903641
896,1.61857,261857,-0.270438,0.985468
897,0.459332,145933,-0.289321,0.422269
898,1.62657,262657,-0.207596,0.964092
899,4.68883,568883,-0.181288,1.56529
900,0.428966,142897,-0.229829,0.410348
901,0.0925927,109259,-0.554184,0.172799
902,0.521796,152180,-0.288413,0.469564
903,0.550133,155013,-0.313472,0.474245
904,2.3172,331720,-0.270083,1.14818
905,0.755252,175525,-0.219533,0.554225
906,1.91352,291352,-0.202655,1.02323
907,1.80035,280035,-0.152905,1.01722
908,2.83932,383932,-0.263601,1.33346
909,2.21351,321351,-0.292186,1.10344
910,0.208346,120835,-0.270747,0.26189
911,3.40432,440432,-0.29428,1.31345
912,-0.0760244,92397.6,-0.431926,0.026575
913,4.63168,563168,-0.198121,1.68535
914,-0.305155,69484.5,-0.605934,-0.223651
915,2.80838,380838,-0.208294,1.16344
916,0.61883,161883,-0.3164,0.510759
917,0.639092,163909,-0.273023,0.557498
918,1.43853,243853,-0.372147,0.87688
919,1.98232,298232,-0.219696,1.10419
920,1.43915,243915,-0.262499,0.873889
921,1.25008,225008,-0.349021,0.849979
922,0.681828,168183,-0.34061,0.552898
923,0.568686,156869,-0.244163,0.492071
924,2.42183,342183,-0.232284,1.20296
925,1.01141,201141,-0.322587,0.689529
926,-0.0383815,96161.9,-0.327787,0.0651967
927,1.209,220900,-0.26164,0.786846
928,1.53001,253001,-0.20557,0.942503
929,1.10823,210823,-0.198394,0.769352
930,1.27499,227499,-0.343531,0.775586
931,0.986578,198658,-0.212847,0.717122
932,1.5897,258970,-0.158413,0.944021
933,2.39417,339417,-0.232139,1.17321
934,1.37598,237598,-0.222631,0.879616
935,0.95204,195204,-0.306938,0.652374
936,1.26298,226298,-0.276961,0.845967
937,1.64178,264178,-0.201782,0.967911
938,1.5618,256180,-0.228827,0.968743
939,0.399896,139990,-0.351896,0.391665
940,0.864516,186452,-0.208273,0.658529
941,0.0678613,106786,-0.518463,0.153975
942,2.85338,385338,-0.16857,1.31458
943,1.59592,259592,-0.19988,0.96844
944,7.88775,888775,-0.23147,2.01696
945,1.25868,225868,-0.319241,0.812334
946,1.29199,229199,-0.279677,0.852602
947,1.79133,279133,-0.244556,0.993163
948,2.90399,390399,-0.140535,1.33682
949,3.91054,491054,-0.211234,1.58858
950,1.09969,209969,-0.239269,0.746521
951,1.42698,242698,-0.289344,0.858823
952,0.475258,147526,-0.272257,0.445925
953,0.666648,166665,-0.184382,0.537608
954,1.95109,295109,-0.293025,1.0357
955,-0.161441,83855.9,-0.442871,-0.0647514
956,2.34137,334137,-0.179576,1.12812
957,1.53899,253899,-0.220488,0.897083
958,2.64263,364263,-0.362129,1.20157
959,3.30985,430985,-0.200157,1.4397
960,0.455928,145593,-0.347804,0.43593
961,0.647487,164749,-0.229813,0.563676
962,0.73151,173151,-0.29443,0.569604
963,0.761818,176182,-0.291158,0.607832
964,1.60806,260806,-0.281438,0.925665
965,0.999148,199915,-0.27601,0.717463
966,1.28342,228342,-0.302727,0.775405
967,0.804028,180403,-0.245542,0.579653
968,-0.0748415,92515.9,-0.433932,0.0245209
969,0.779977,177998,-0.352849,0.584611
970,0.85699,185699,-0.299261,0.637663
971,0.668237,166824,-0.330178,0.544256
972,2.61827,361827,-0.154753,1.19962
973,3.87201,487201,-0.193066,1.51633
974,-0.205329,79467.1,-0.388338,-0.125435
975,-0.339609,66039.1,-0.52348,-0.262562
976,1.88085,288085,-0.400143,0.967032
977,6.11752,711752,-0.207559,1.89072
978,-0.146954,85304.6,-0.364819,-0.0562349
979,4.62837,562837,-0.158856,1.59972
980,1.16088,216088,-0.225609,0.76965
981,0.400737,140074,-0.240034,0.401661
982,0.690431,169043,-0.346487,0.558571
983,2.21514,321514,-0.196728,1.17928
984,2.69505,369505,-0.202687,1.22618
985,2.73772,373772,-0.182851,1.22836
986,0.397085,139708,-0.401583,0.391927
987,1.13447,213447,-0.162665,0.815835
988,0.144346,114435,-0.260979,0.216689
989,0.947625,194762,-0.249748,0.648354
990,0.407183,140718,-0.291982,0.406507
991,0.455143,145514,-0.336734,0.432124
992,0.693195,169320,-0.219791,0.545418
993,2.39881,339881,-0.1876,1.18937
994,2.52597,352597,-0.203497,1.23114
995,2.89856,389856,-0.312747,1.21186
996,2.19973,319973,-0.266251,1.21134
997,2.39879,339879,-0.223333,1.14932
998,0.537255,153725,-0.354829,0.487167
999,0.48042,148042,-0.260596,0.434733
