schema_version,ticker,strategy,parameter_set,start_date,end_date,benchmark_ticker,benchmark_execution_policy,benchmark_cost_policy,excess_return_basis,total_return,benchmark_net_return,excess_return,sharpe,sortino,max_drawdown,calmar,turnover,total_costs,trade_count,win_rate,profit_factor
2,MSFT,MA_Cross,short=20;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.579106,1.066875,-0.487769,0.666224,0.636977,-0.150120,0.528840,6.692394,1003.836482,5,0.500000,5.670616
2,MSFT,MA_Cross,short=30;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.203606,1.066875,-0.863269,0.263183,0.293786,-0.373292,0.084317,37.607400,5641.116514,34,0.352941,1.290325
2,MSFT,MA_Cross,short=30;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.201046,1.066875,-0.865829,0.308129,0.272275,-0.233920,0.132983,10.182968,1527.450614,10,0.600000,1.974076
2,MSFT,MA_Cross,short=30;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.523039,1.066875,-0.543836,0.624449,0.564981,-0.196060,0.371744,8.192609,1228.904733,6,0.666667,4.670766
2,MSFT,MA_Cross,short=30;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.577497,1.066875,-0.489377,0.653768,0.596647,-0.188183,0.420898,6.831043,1024.633077,5,0.500000,5.124118
2,SPY,MA_Cross,short=5;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.464070,1.066875,-0.602805,0.608470,0.667020,-0.212924,0.309141,51.605493,7740.803033,45,0.454545,1.882691
2,SPY,MA_Cross,short=5;long=100,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.722466,1.066875,-0.344409,0.860720,0.971311,-0.237091,0.401487,27.008102,4051.193332,23,0.454545,3.288161
2,SPY,MA_Cross,short=5;long=150,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.349407,1.066875,-0.717468,0.637895,0.621251,-0.117789,0.436261,13.703915,2055.564278,15,0.285714,2.297518
2,SPY,MA_Cross,short=5;long=200,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.431079,1.066875,-0.635796,0.768832,0.730318,-0.096706,0.638732,10.574835,1586.202310,11,0.400000,4.313555
2,SPY,MA_Cross,short=10;long=50,full,full,SPY,first_close_decision_next_open_integer_shares_5pct_cash_reserve,strategy_costs_for_net_zero_costs_for_gross,net_strategy_minus_net_benchmark,0.575339,1.066875,-0.491535,0.713977,0.802637,-0.158805,0.497206,36.958548,5543.760527,31,0.466667,3.207176
